Profile Name,Source,Navigation Level,Referrer Url,Webpage Url,Click Utc Ts
Caio,tvui,playback,,,2021-12-16 22:02:32
Caio,tvui,postPlay,,,2021-12-16 22:02:32
Caio,tvui,postPlay,,,2021-12-16 21:40:55
Caio,tvui,playback,,,2021-12-16 21:40:55
Caio,tvui,playback,,,2021-12-16 21:40:54
Caio,tvui,postPlay,,,2021-12-16 21:40:54
Caio,tvui,playback,,,2021-12-16 21:18:03
Caio,tvui,postPlay,,,2021-12-16 21:18:03
Caio,tvui,playback,,,2021-12-16 21:17:58
Caio,tvui,postPlay,,,2021-12-16 21:17:58
Caio,tvui,movieDetails,,,2021-12-16 20:52:32
Caio,tvui,playback,,,2021-12-16 20:52:32
Caio,tvui,browseTitles,,,2021-12-16 20:52:29
Caio,tvui,movieDetails,,,2021-12-16 20:52:29
Caio,tvui,screenSaver,,,2021-12-16 20:52:03
Caio,tvui,browseTitles,,,2021-12-16 20:52:03
Caio,tvui,browseTitles,,,2021-12-16 20:45:36
Caio,tvui,screenSaver,,,2021-12-16 20:45:36
Caio,tvui,screenSaver,,,2021-12-16 20:40:15
Caio,tvui,browseTitles,,,2021-12-16 20:40:15
Caio,tvui,browseTitles,,,2021-12-16 20:34:39
Caio,tvui,screenSaver,,,2021-12-16 20:34:39
Caio,tvui,browseTitles,,,2021-12-16 20:29:31
Caio,tvui,movieDetails,,,2021-12-16 20:29:31
Caio,tvui,episodesSelector,,,2021-12-16 20:29:29
Caio,tvui,movieDetails,,,2021-12-16 20:29:29
Caio,tvui,episodesSelector,,,2021-12-16 20:29:03
Caio,tvui,movieDetails,,,2021-12-16 20:29:03
Caio,tvui,browseTitles,,,2021-12-16 20:28:53
Caio,tvui,movieDetails,,,2021-12-16 20:28:53
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-16 20:28:37
Caio,tvui,browseTitles,,,2021-12-16 20:28:37
Caio,tvui,profilesGate,,,2021-12-16 20:28:35
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-16 20:28:35
Caio,tvui,profilesGate,,,2021-12-15 01:46:13
Caio,tvui,movieDetails,,,2021-12-15 00:34:21
Caio,tvui,profilesGate,,,2021-12-15 00:34:21
Caio,tvui,movieDetails,,,2021-12-15 00:04:23
Caio,tvui,playback,,,2021-12-15 00:04:23
Caio,tvui,episodesSelector,,,2021-12-14 23:57:47
Caio,tvui,playback,,,2021-12-14 23:57:47
Caio,tvui,movieDetails,,,2021-12-14 23:56:39
Caio,tvui,episodesSelector,,,2021-12-14 23:56:39
Caio,tvui,movieDetails,,,2021-12-14 23:56:35
Caio,tvui,browseTitles,,,2021-12-14 23:56:35
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-14 23:56:31
Caio,tvui,browseTitles,,,2021-12-14 23:56:31
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-14 23:56:29
Caio,tvui,profilesGate,,,2021-12-14 23:56:29
Caio,tvui,profilesGate,,,2021-12-14 23:56:26
Caio,tvui,browseTitles,,,2021-12-14 14:45:40
Caio,tvui,profilesGate,,,2021-12-14 14:45:40
Caio,tvui,browseTitles,,,2021-12-14 14:15:31
Caio,tvui,movieDetails,,,2021-12-14 14:15:31
Caio,tvui,playback,,,2021-12-14 14:15:28
Caio,tvui,movieDetails,,,2021-12-14 14:15:28
Caio,tvui,movieDetails,,,2021-12-14 14:15:20
Caio,tvui,playback,,,2021-12-14 14:15:20
Caio,tvui,browseTitles,,,2021-12-14 14:15:17
Caio,tvui,movieDetails,,,2021-12-14 14:15:17
Caio,tvui,browseTitles,,,2021-12-14 14:15:09
Caio,tvui,movieDetails,,,2021-12-14 14:15:09
Caio,tvui,playback,,,2021-12-14 14:15:08
Caio,tvui,movieDetails,,,2021-12-14 14:15:08
Caio,tvui,postPlay,,,2021-12-14 14:01:00
Caio,tvui,playback,,,2021-12-14 14:01:00
Caio,tvui,playback,,,2021-12-14 14:00:56
Caio,tvui,postPlay,,,2021-12-14 14:00:56
Caio,tvui,postPlay,,,2021-12-14 13:38:50
Caio,tvui,playback,,,2021-12-14 13:38:50
Caio,tvui,playback,,,2021-12-14 13:38:47
Caio,tvui,postPlay,,,2021-12-14 13:38:47
Caio,tvui,movieDetails,,,2021-12-14 13:15:56
Caio,tvui,playback,,,2021-12-14 13:15:56
Caio,tvui,browseTitles,,,2021-12-14 13:15:52
Caio,tvui,movieDetails,,,2021-12-14 13:15:52
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-14 13:15:45
Caio,tvui,browseTitles,,,2021-12-14 13:15:45
Caio,tvui,profilesGate,,,2021-12-14 13:15:44
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-14 13:15:44
Caio,tvui,profilesGate,,,2021-12-14 03:27:53
Caio,tvui,profilesGate,,,2021-12-14 03:26:56
Caio,tvui,characterDetails,,,2021-12-14 03:26:56
Caio,tvui,exitDialog,,,2021-12-14 01:21:35
Caio,tvui,playback,,,2021-12-14 01:21:35
Caio,tvui,characterDetails,,,2021-12-14 01:21:35
Caio,tvui,playback,,,2021-12-14 01:21:35
Caio,tvui,playback,,,2021-12-14 01:21:31
Caio,tvui,exitDialog,,,2021-12-14 01:21:31
Caio,tvui,characterDetails,,,2021-12-14 00:33:30
Caio,tvui,playback,,,2021-12-14 00:33:30
Caio,tvui,characterDetails,,,2021-12-14 00:33:28
Caio,tvui,playback,,,2021-12-14 00:33:28
Caio,tvui,characterDetails,,,2021-12-14 00:32:35
Caio,tvui,playback,,,2021-12-14 00:32:35
Caio,tvui,browseTitles,,,2021-12-14 00:32:32
Caio,tvui,characterDetails,,,2021-12-14 00:32:32
Caio,tvui,browseTitles,,,2021-12-14 00:30:57
Caio,tvui,movieDetails,,,2021-12-14 00:30:57
Caio,tvui,playback,,,2021-12-14 00:30:52
Caio,tvui,movieDetails,,,2021-12-14 00:30:52
Caio,tvui,movieDetails,,,2021-12-13 23:04:54
Caio,tvui,playback,,,2021-12-13 23:04:54
Caio,tvui,browseTitles,,,2021-12-13 23:04:52
Caio,tvui,movieDetails,,,2021-12-13 23:04:52
Caio,tvui,browseTitles,,,2021-12-13 23:04:17
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-13 23:04:12
Caio,tvui,browseTitles,,,2021-12-13 23:04:12
Caio,tvui,profilesGate,,,2021-12-12 21:29:17
Caio,tvui,browseTitles,,,2021-12-12 20:40:12
Caio,tvui,profilesGate,,,2021-12-12 20:40:12
Caio,tvui,browseTitles,,,2021-12-12 19:48:23
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-12 19:48:23
Caio,tvui,profilesGate,,,2021-12-12 19:48:21
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-12 19:48:21
Caio,tvui,search,,,2021-12-08 23:30:54
Caio,tvui,profilesGate,,,2021-12-08 23:30:54
Caio,tvui,browseTitles,,,2021-12-08 23:30:41
Caio,tvui,search,,,2021-12-08 23:30:41
Caio,tvui,browseTitles,,,2021-12-08 23:30:35
Caio,tvui,movieDetails,,,2021-12-08 23:30:35
Caio,tvui,movieDetails,,,2021-12-08 23:30:27
Caio,tvui,playback,,,2021-12-08 23:30:27
Caio,tvui,movieDetails,,,2021-12-08 23:27:34
Caio,tvui,playback,,,2021-12-08 23:27:34
Caio,tvui,browseTitles,,,2021-12-08 23:27:32
Caio,tvui,movieDetails,,,2021-12-08 23:27:32
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-08 23:27:25
Caio,tvui,browseTitles,,,2021-12-08 23:27:25
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-08 23:27:24
Caio,tvui,profilesGate,,,2021-12-08 23:27:24
Caio,tvui,search,,,2021-12-08 18:35:57
Caio,tvui,profilesGate,,,2021-12-08 18:35:57
Caio,tvui,browseTitles,,,2021-12-08 18:35:11
Caio,tvui,search,,,2021-12-08 18:35:11
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-08 18:35:05
Caio,tvui,browseTitles,,,2021-12-08 18:35:05
Caio,tvui,profilesGate,,,2021-12-08 18:35:03
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-08 18:35:03
Caio,tvui,profilesGate,,,2021-12-08 12:30:46
Caio,tvui,browseTitles,,,2021-12-07 22:52:08
Caio,tvui,profilesGate,,,2021-12-07 22:52:07
Caio,tvui,profilesGate,,,2021-12-07 22:32:02
Caio,tvui,profilesGate,,,2021-12-07 22:32:02
Caio,tvui,profilesGate,,,2021-12-07 22:32:00
Caio,tvui,profilesGate,,,2021-12-07 22:21:41
Caio,tvui,browseTitles,,,2021-12-07 22:21:41
Caio,tvui,profilesGate,,,2021-12-07 22:21:38
Caio,tvui,browseTitles,,,2021-12-07 22:20:45
Caio,tvui,profilesGate,,,2021-12-07 22:20:45
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-07 19:55:13
Caio,tvui,browseTitles,,,2021-12-07 19:55:13
Caio,tvui,profilesGate,,,2021-12-07 19:55:13
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-07 19:55:12
Caio,tvui,profilesGate,,,2021-12-06 16:54:39
Caio,tvui,profilesGate,,,2021-12-06 00:10:41
Caio,tvui,search,,,2021-12-06 00:10:41
Caio,tvui,search,,,2021-12-06 00:09:16
Caio,tvui,browseTitles,,,2021-12-06 00:09:16
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-06 00:09:10
Caio,tvui,browseTitles,,,2021-12-06 00:09:10
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-06 00:09:09
Caio,tvui,profilesGate,,,2021-12-06 00:09:09
Caio,tvui,profilesGate,,,2021-12-06 00:09:05
Caio,tvui,profilesGate,,,2021-12-03 19:30:07
Caio,tvui,browseTitles,,,2021-12-03 19:30:07
Caio,tvui,browseTitles,,,2021-12-03 16:20:57
Caio,tvui,playback,,,2021-12-03 16:20:57
Caio,tvui,browseTitles,,,2021-12-03 16:07:15
Caio,tvui,playback,,,2021-12-03 16:07:15
Caio,tvui,profilesGate,,,2021-12-03 16:05:37
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-03 16:05:37
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-03 16:05:37
Caio,tvui,browseTitles,,,2021-12-03 16:05:37
Caio,tvui,profilesGate,,,2021-12-03 01:49:05
Caio,tvui,profilesGate,,,2021-12-02 21:59:47
Caio,tvui,profilesGate,,,2021-12-02 18:47:52
Caio,tvui,movieDetails,,,2021-12-02 18:47:52
Caio,tvui,playback,,,2021-12-02 18:17:51
Caio,tvui,movieDetails,,,2021-12-02 18:17:51
Caio,tvui,postPlay,,,2021-12-02 18:15:26
Caio,tvui,playback,,,2021-12-02 18:15:26
Caio,tvui,playback,,,2021-12-02 18:15:15
Caio,tvui,postPlay,,,2021-12-02 18:15:15
Caio,tvui,postPlay,,,2021-12-02 18:04:36
Caio,tvui,playback,,,2021-12-02 18:04:36
Caio,tvui,playback,,,2021-12-02 18:04:33
Caio,tvui,postPlay,,,2021-12-02 18:04:33
Caio,tvui,postPlay,,,2021-12-02 17:52:41
Caio,tvui,playback,,,2021-12-02 17:52:41
Caio,tvui,playback,,,2021-12-02 17:52:38
Caio,tvui,postPlay,,,2021-12-02 17:52:38
Caio,tvui,postPlay,,,2021-12-02 17:40:12
Caio,tvui,playback,,,2021-12-02 17:40:12
Caio,tvui,playback,,,2021-12-02 17:40:10
Caio,tvui,postPlay,,,2021-12-02 17:40:10
Caio,tvui,postPlay,,,2021-12-02 17:29:31
Caio,tvui,playback,,,2021-12-02 17:29:31
Caio,tvui,playback,,,2021-12-02 17:29:29
Caio,tvui,postPlay,,,2021-12-02 17:29:29
Caio,tvui,postPlay,,,2021-12-02 17:18:52
Caio,tvui,playback,,,2021-12-02 17:18:52
Caio,tvui,playback,,,2021-12-02 17:18:50
Caio,tvui,postPlay,,,2021-12-02 17:18:50
Caio,tvui,movieDetails,,,2021-12-02 17:10:08
Caio,tvui,playback,,,2021-12-02 17:10:08
Caio,tvui,browseTitles,,,2021-12-02 17:10:03
Caio,tvui,movieDetails,,,2021-12-02 17:10:03
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-02 17:09:52
Caio,tvui,browseTitles,,,2021-12-02 17:09:52
Caio,tvui,profilesGate,,,2021-12-02 17:09:51
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-02 17:09:51
Caio,tvui,profilesGate,,,2021-12-02 17:09:43
Caio,tvui,browseTitles,,,2021-12-01 14:38:50
Caio,tvui,profilesGate,,,2021-12-01 14:38:50
Caio,tvui,exitDialog,,,2021-12-01 14:08:49
Caio,tvui,browseTitles,,,2021-12-01 14:08:49
Caio,tvui,browseTitles,,,2021-12-01 14:08:47
Caio,tvui,exitDialog,,,2021-12-01 14:08:47
Caio,tvui,browseTitles,,,2021-12-01 14:08:38
Caio,tvui,movieDetails,,,2021-12-01 14:08:37
Caio,tvui,browseTitles,,,2021-12-01 14:08:28
Caio,tvui,movieDetails,,,2021-12-01 14:08:28
Caio,tvui,profilesGate,,,2021-12-01 14:08:13
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-01 14:08:13
Caio,tvui,browseTitles,,,2021-12-01 14:08:13
Caio,tvui,profileSelectionTransitionAnimation,,,2021-12-01 14:08:12
Caio,tvui,profilesGate,,,2021-11-28 16:34:16
Caio,tvui,browseTitles,,,2021-11-28 16:34:15
Caio,tvui,movieDetails,,,2021-11-28 16:34:11
Caio,tvui,browseTitles,,,2021-11-28 16:34:11
Caio,tvui,movieDetails,,,2021-11-28 16:06:01
Caio,tvui,playback,,,2021-11-28 16:06:01
Caio,tvui,movieDetails,,,2021-11-28 15:33:34
Caio,tvui,playback,,,2021-11-28 15:33:34
Caio,tvui,profilesGate,,,2021-11-28 15:33:22
Caio,tvui,movieDetails,,,2021-11-28 15:33:22
Caio,tvui,profilesGate,,,2021-11-28 15:32:38
Caio,tvui,profilesGate,,,2021-11-28 15:32:19
Caio,tvui,movieDetails,,,2021-11-28 15:32:19
Caio,tvui,movieDetails,,,2021-11-28 14:07:55
Caio,tvui,playback,,,2021-11-28 14:07:55
Caio,tvui,movieDetails,,,2021-11-28 13:52:23
Caio,tvui,playback,,,2021-11-28 13:52:23
Caio,tvui,browseTitles,,,2021-11-28 13:52:20
Caio,tvui,movieDetails,,,2021-11-28 13:52:20
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-28 13:52:15
Caio,tvui,browseTitles,,,2021-11-28 13:52:15
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-28 13:52:14
Caio,tvui,profilesGate,,,2021-11-28 13:52:14
Caio,tvui,profilesGate,,,2021-11-28 13:52:11
Caio,tvui,profilesGate,,,2021-11-28 00:01:54
Caio,tvui,exitDialog,,,2021-11-28 00:01:54
Caio,tvui,profilesGate,,,2021-11-28 00:01:51
Caio,tvui,exitDialog,,,2021-11-28 00:01:51
Caio,tvui,profilesGate,,,2021-11-28 00:01:48
Caio,tvui,profilesGate,,,2021-11-27 19:32:12
Caio,tvui,movieDetails,,,2021-11-27 19:32:12
Caio,tvui,playback,,,2021-11-27 16:54:20
Caio,tvui,movieDetails,,,2021-11-27 16:54:20
Caio,tvui,movieDetails,,,2021-11-27 16:50:03
Caio,tvui,playback,,,2021-11-27 16:50:03
Caio,tvui,browseTitles,,,2021-11-27 16:49:56
Caio,tvui,movieDetails,,,2021-11-27 16:49:56
Caio,tvui,movieDetails,,,2021-11-27 16:49:51
Caio,tvui,browseTitles,,,2021-11-27 16:49:51
Caio,tvui,playback,,,2021-11-27 16:34:37
Caio,tvui,movieDetails,,,2021-11-27 16:34:37
Caio,tvui,movieDetails,,,2021-11-27 15:57:53
Caio,tvui,playback,,,2021-11-27 15:57:53
Caio,tvui,browseTitles,,,2021-11-27 15:57:50
Caio,tvui,movieDetails,,,2021-11-27 15:57:50
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-27 15:57:32
Caio,tvui,browseTitles,,,2021-11-27 15:57:32
Caio,tvui,profilesGate,,,2021-11-27 15:57:30
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-27 15:57:30
Caio,tvui,browseTitles,,,2021-11-27 12:47:26
Caio,tvui,profilesGate,,,2021-11-27 12:47:26
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-27 12:16:13
Caio,tvui,browseTitles,,,2021-11-27 12:16:13
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-27 12:16:12
Caio,tvui,profilesGate,,,2021-11-27 12:16:12
Caio,tvui,profilesGate,,,2021-11-26 01:07:29
Caio,tvui,browseTitles,,,2021-11-25 15:41:51
Caio,tvui,profilesGate,,,2021-11-25 15:41:51
Caio,tvui,profilesGate,,,2021-11-25 15:13:16
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-25 15:13:16
Caio,tvui,browseTitles,,,2021-11-25 15:13:16
Caio,tvui,profilesGate,,,2021-11-25 15:13:15
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-25 15:13:15
Caio,tvui,movieDetails,,,2021-11-25 09:13:22
Caio,tvui,profilesGate,,,2021-11-25 09:13:22
Caio,tvui,exitDialog,,,2021-11-25 01:46:46
Caio,tvui,playback,,,2021-11-25 01:46:46
Caio,tvui,playback,,,2021-11-25 01:46:46
Caio,tvui,movieDetails,,,2021-11-25 01:46:46
Caio,tvui,playback,,,2021-11-25 01:46:43
Caio,tvui,exitDialog,,,2021-11-25 01:46:43
Caio,tvui,movieDetails,,,2021-11-25 01:13:18
Caio,tvui,playback,,,2021-11-25 01:13:18
Caio,tvui,browseTitles,,,2021-11-25 01:13:15
Caio,tvui,movieDetails,,,2021-11-25 01:13:15
Caio,tvui,browseTitles,,,2021-11-25 01:13:08
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-25 01:13:08
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-25 01:13:07
Caio,tvui,profilesGate,,,2021-11-25 01:13:07
Caio,tvui,profilesGate,,,2021-11-24 23:34:52
Caio,tvui,movieDetails,,,2021-11-24 21:46:44
Caio,tvui,profilesGate,,,2021-11-24 21:46:44
Caio,tvui,playback,,,2021-11-24 20:40:54
Caio,tvui,movieDetails,,,2021-11-24 20:40:54
Caio,tvui,playback,,,2021-11-24 20:26:38
Caio,tvui,movieDetails,,,2021-11-24 20:26:38
Caio,tvui,browseTitles,,,2021-11-24 20:26:34
Caio,tvui,movieDetails,,,2021-11-24 20:26:34
Caio,tvui,movieDetails,,,2021-11-24 20:26:09
Caio,tvui,browseTitles,,,2021-11-24 20:26:09
Caio,tvui,playback,,,2021-11-24 20:26:06
Caio,tvui,movieDetails,,,2021-11-24 20:26:06
Caio,tvui,movieDetails,,,2021-11-24 20:15:14
Caio,tvui,playback,,,2021-11-24 20:15:14
Caio,tvui,browseTitles,,,2021-11-24 20:15:12
Caio,tvui,movieDetails,,,2021-11-24 20:15:12
Caio,tvui,browseTitles,,,2021-11-24 20:15:02
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-24 20:15:02
Caio,tvui,profilesGate,,,2021-11-24 20:15:01
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-24 20:15:01
Caio,tvui,profilesGate,,,2021-11-24 20:14:58
Caio,tvui,profilesGate,,,2021-11-23 20:41:37
Caio,tvui,movieDetails,,,2021-11-23 20:41:37
Caio,tvui,movieDetails,,,2021-11-23 20:11:38
Caio,tvui,playback,,,2021-11-23 20:11:38
Caio,tvui,playback,,,2021-11-23 19:35:39
Caio,tvui,movieDetails,,,2021-11-23 19:35:39
Caio,tvui,browseTitles,,,2021-11-23 19:35:37
Caio,tvui,movieDetails,,,2021-11-23 19:35:37
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-23 19:35:19
Caio,tvui,browseTitles,,,2021-11-23 19:35:19
Caio,tvui,profilesGate,,,2021-11-23 19:35:17
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-23 19:35:17
Caio,tvui,profilesGate,,,2021-11-23 19:35:10
Caio,tvui,profilesGate,,,2021-11-22 23:23:33
Caio,tvui,movieDetails,,,2021-11-22 23:23:33
Caio,tvui,movieDetails,,,2021-11-22 20:38:27
Caio,tvui,playback,,,2021-11-22 20:38:27
Caio,tvui,playback,,,2021-11-22 20:07:49
Caio,tvui,movieDetails,,,2021-11-22 20:07:49
Caio,tvui,search,,,2021-11-22 20:07:41
Caio,tvui,movieDetails,,,2021-11-22 20:07:41
Caio,tvui,browseTitles,,,2021-11-22 20:07:24
Caio,tvui,search,,,2021-11-22 20:07:24
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-22 20:05:47
Caio,tvui,browseTitles,,,2021-11-22 20:05:47
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-22 20:05:45
Caio,tvui,profilesGate,,,2021-11-22 20:05:45
Caio,tvui,profilesGate,,,2021-11-21 13:12:00
Caio,tvui,movieDetails,,,2021-11-21 01:48:05
Caio,tvui,profilesGate,,,2021-11-21 01:48:05
Caio,tvui,movieDetails,,,2021-11-21 01:18:06
Caio,tvui,exitDialog,,,2021-11-21 01:18:06
Caio,tvui,movieDetails,,,2021-11-21 01:18:03
Caio,tvui,exitDialog,,,2021-11-21 01:18:03
Caio,tvui,movieDetails,,,2021-11-21 01:17:56
Caio,tvui,postPlay,,,2021-11-21 01:17:56
Caio,tvui,playback,,,2021-11-21 01:17:49
Caio,tvui,postPlay,,,2021-11-21 01:17:49
Caio,tvui,movieDetails,,,2021-11-21 00:20:45
Caio,tvui,playback,,,2021-11-21 00:20:45
Caio,tvui,profilesGate,,,2021-11-21 00:20:41
Caio,tvui,movieDetails,,,2021-11-21 00:20:41
Caio,tvui,profilesGate,,,2021-11-21 00:20:40
Caio,tvui,movieDetails,,,2021-11-20 20:05:47
Caio,tvui,profilesGate,,,2021-11-20 20:05:47
Caio,tvui,movieDetails,,,2021-11-20 17:31:28
Caio,tvui,playback,,,2021-11-20 17:31:28
Caio,tvui,playback,,,2021-11-20 16:46:27
Caio,tvui,movieDetails,,,2021-11-20 16:46:27
Caio,tvui,browseTitles,,,2021-11-20 16:46:26
Caio,tvui,movieDetails,,,2021-11-20 16:46:26
Caio,tvui,browseTitles,,,2021-11-20 16:40:47
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-20 16:40:47
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-20 16:40:45
Caio,tvui,profilesGate,,,2021-11-20 16:40:45
Caio,tvui,playback,,,2021-11-20 16:38:55
Caio,tvui,movieDetails,,,2021-11-20 16:38:55
Caio,tvui,movieDetails,,,2021-11-20 16:32:29
Caio,tvui,playback,,,2021-11-20 16:32:29
Caio,tvui,browseTitles,,,2021-11-20 16:32:27
Caio,tvui,movieDetails,,,2021-11-20 16:32:27
Caio,tvui,movieDetails,,,2021-11-20 16:31:53
Caio,tvui,browseTitles,,,2021-11-20 16:31:53
Caio,tvui,playback,,,2021-11-20 16:31:38
Caio,tvui,movieDetails,,,2021-11-20 16:31:38
Caio,tvui,movieDetails,,,2021-11-20 15:59:52
Caio,tvui,playback,,,2021-11-20 15:59:52
Caio,tvui,movieDetails,,,2021-11-20 15:59:49
Caio,tvui,browseTitles,,,2021-11-20 15:59:49
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-20 15:59:29
Caio,tvui,browseTitles,,,2021-11-20 15:59:29
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-20 15:59:28
Caio,tvui,profilesGate,,,2021-11-20 15:59:28
Caio,tvui,profilesGate,,,2021-11-20 15:59:25
Caio,tvui,movieDetails,,,2021-11-19 23:23:33
Caio,tvui,profilesGate,,,2021-11-19 23:23:33
Caio,tvui,playback,,,2021-11-19 22:53:34
Caio,tvui,movieDetails,,,2021-11-19 22:53:34
Caio,tvui,movieDetails,,,2021-11-19 21:46:04
Caio,tvui,playback,,,2021-11-19 21:46:04
Caio,tvui,movieDetails,,,2021-11-19 21:46:01
Caio,tvui,browseTitles,,,2021-11-19 21:46:01
Caio,tvui,browseTitles,,,2021-11-19 21:43:51
Caio,tvui,movieDetails,,,2021-11-19 21:43:51
Caio,tvui,similarTitlesSelector,,,2021-11-19 21:43:49
Caio,tvui,movieDetails,,,2021-11-19 21:43:49
Caio,tvui,movieDetails,,,2021-11-19 21:43:17
Caio,tvui,movieDetails,,,2021-11-19 21:43:16
Caio,tvui,movieDetails,,,2021-11-19 21:43:16
Caio,tvui,similarTitlesSelector,,,2021-11-19 21:43:15
Caio,tvui,movieDetails,,,2021-11-19 21:43:02
Caio,tvui,playback,,,2021-11-19 21:43:02
Caio,tvui,playback,,,2021-11-19 21:41:12
Caio,tvui,movieDetails,,,2021-11-19 21:41:11
Caio,tvui,browseTitles,,,2021-11-19 21:41:08
Caio,tvui,movieDetails,,,2021-11-19 21:41:08
Caio,tvui,browseTitles,,,2021-11-19 21:40:38
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-19 21:40:38
Caio,tvui,profilesGate,,,2021-11-19 21:40:37
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-19 21:40:37
Caio,tvui,browseTitles,,,2021-11-19 01:18:32
Caio,tvui,profilesGate,,,2021-11-19 01:18:32
Caio,tvui,movieDetails,,,2021-11-19 01:18:27
Caio,tvui,browseTitles,,,2021-11-19 01:18:27
Caio,tvui,movieDetails,,,2021-11-19 01:12:27
Caio,tvui,playback,,,2021-11-19 01:12:27
Caio,tvui,playback,,,2021-11-19 01:01:45
Caio,tvui,movieDetails,,,2021-11-19 01:01:45
Caio,tvui,movieDetails,,,2021-11-19 01:01:43
Caio,tvui,browseTitles,,,2021-11-19 01:01:43
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-19 00:59:51
Caio,tvui,browseTitles,,,2021-11-19 00:59:51
Caio,tvui,profilesGate,,,2021-11-19 00:59:50
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-19 00:59:50
Caio,tvui,profilesGate,,,2021-11-19 00:59:33
Caio,tvui,playback,,,2021-11-17 22:02:45
Caio,tvui,playback,,,2021-11-17 22:02:45
Caio,tvui,movieDetails,,,2021-11-17 22:02:45
Caio,tvui,movieDetails,,,2021-11-17 22:02:45
Caio,tvui,playback,,,2021-11-17 22:02:45
Caio,tvui,movieDetails,,,2021-11-17 22:02:45
Caio,tvui,movieDetails,,,2021-11-17 21:36:09
Caio,tvui,playback,,,2021-11-17 21:36:09
Caio,tvui,movieDetails,,,2021-11-17 21:36:01
Caio,tvui,browseTitles,,,2021-11-17 21:36:01
Caio,tvui,browseTitles,,,2021-11-17 21:35:04
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-17 21:35:04
Caio,tvui,profilesGate,,,2021-11-17 21:35:03
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-17 21:35:03
Caio,tvui,profilesGate,,,2021-11-17 00:09:31
Caio,tvui,episodesSelector,,,2021-11-16 21:22:21
Caio,tvui,profilesGate,,,2021-11-16 21:22:21
Caio,tvui,episodesSelector,,,2021-11-16 20:51:57
Caio,tvui,movieDetails,,,2021-11-16 20:51:57
Caio,tvui,postPlay,,,2021-11-16 20:51:51
Caio,tvui,movieDetails,,,2021-11-16 20:51:51
Caio,tvui,playback,,,2021-11-16 20:51:43
Caio,tvui,postPlay,,,2021-11-16 20:51:43
Caio,tvui,episodesSelector,,,2021-11-16 20:37:55
Caio,tvui,playback,,,2021-11-16 20:37:55
Caio,tvui,movieDetails,,,2021-11-16 20:37:27
Caio,tvui,episodesSelector,,,2021-11-16 20:37:27
Caio,tvui,movieDetails,,,2021-11-16 20:37:23
Caio,tvui,search,,,2021-11-16 20:37:22
Caio,tvui,search,,,2021-11-16 20:36:48
Caio,tvui,browseTitles,,,2021-11-16 20:36:48
Caio,tvui,profileSelectionTransitionAnimation,,,2021-11-16 20:36:25
Caio,tvui,browseTitles,,,2021-11-16 20:36:25
